SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep
187,2015-12-22,14m; 20d,F,2017-03-14,12.35,0,5,1462.0000578703705,1462.0000115740741,1462.0000115740741,1904-01-01T00:00:00Z,1462,16,0,0,1,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.15,40272,300,1462.0011226851852,1462.0008101851852,1462.0003935185184,1904-01-01T00:00:09Z,1462.0010416666667,206,4,5,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.20,40572,300,1462.0012847222222,1462.0007986111111,1462.0004861111111,1904-01-01T00:00:20Z,1462.0006712962963,148,2,20,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.25,40872,300,1462.0009027777778,1462.0005208333334,1462.0008564814814,1904-01-01T00:00:13Z,1462.0010416666667,191,4,6,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.30,41172,300,1462.0006828703704,0:00:27,1462.0008912037038,1904-01-01T00:00:07Z,1462.0015046296296,191,5,9,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.35,41472,300,1462.000462962963,1462.0003240740741,1462.0001620370369,1904-01-01T00:00:09Z,1462.0024189814815,133,0,1,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.40,41772,300,1462.0007060185185,1462.0005324074075,1462.0000925925926,1904-01-01T00:00:20Z,1462.0019097222223,161,4,11,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.45,42072,300,1462.001423611111,1462.0008912037038,1462.0000115740741,1904-01-01T00:00:05Z,1462.0010879629629,412,1,2,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.50,42372,300,1462.0016782407408,1462.0006365740742,1462,1904-01-01T00:00:07Z,1462.0010763888888,402,18,28,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,17.55,42672,300,1462.0011921296295,1462.0010416666667,1462.0000115740741,1904-01-01T00:00:19Z,1462.0010069444445,255,6,12,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.00,42972,300,1462.000949074074,1462.0015046296296,1462,1904-01-01T00:00:12Z,1462.0008796296297,319,2,2,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.05,43272,300,1462.0017708333332,1462.001238425926,1462.0000115740741,1904-01-01T00:00:02Z,1462.0004282407408,402,11,28,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.10,43572,15,1462.0001388888888,1462.0000347222222,1462,1904-01-01T00:00:00Z,1462,5,0,0,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.25,43587,45,1462.0000925925926,1462.0001388888888,1462,1904-01-01T00:00:00Z,1462.000289351852,31,0,0,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.30,43632,300,1462.0007291666666,1462.0006712962963,1462.0000231481481,1904-01-01T00:00:04Z,1462.0020023148147,159,1,9,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.35,43932,300,1462.0010069444445,1462.0008912037038,1462.0000347222222,1904-01-01T00:00:16Z,1462.0013541666667,280,8,12,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.40,44232,300,1462.0011574074074,1462.000462962963,1462.0001273148148,1904-01-01T00:00:04Z,1462.0016782407408,299,10,18,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.45,44532,300,1462.0009953703704,1462.0005555555556,1462.0000231481481,1904-01-01T00:00:06Z,1462.0018287037037,183,7,17,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.50,44832,300,1462.0012268518519,1462.0004282407408,1462.0000925925926,1904-01-01T00:00:00Z,1462.001724537037,280,11,24,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,18.55,45132,300,1462.0011689814814,1462.0003587962963,1462.0001273148148,1904-01-01T00:00:30Z,1462.0014699074075,198,13,23,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.00,45432,300,1462.0014467592594,1462.0003587962963,1462.0003356481482,1904-01-01T00:00:11Z,1462.0012037037036,256,12,26,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.05,45732,300,1462.0004166666668,1462.0000694444445,1462.0028009259258,1904-01-01T00:00:00Z,1462.0001851851853,25,2,20,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.10,46032,300,1462.0001736111112,1462.000462962963,1462.0022685185186,1904-01-01T00:00:05Z,1462.0005092592592,0,0,14,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.15,46332,300,1462.000289351852,0:00:54,1462.0011689814814,1904-01-01T00:00:08Z,1462.0012962962962,81,4,8,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.20,46632,300,1462.0008333333333,1462.0006018518518,1462.0000115740741,1904-01-01T00:00:07Z,1462.0019444444445,126,8,21,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.25,46932,300,1462.000775462963,1462.0003240740741,1462.0002662037036,1904-01-01T00:00:00Z,1462.0021064814814,52,2,6,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.30,47232,300,1462.0005787037037,1462.0002777777777,1462.0000115740741,1904-01-01T00:00:03Z,1462.0025694444444,94,4,4,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.35,47532,300,1462.0006365740742,1462.0010532407407,1462.0000231481481,1904-01-01T00:01:01Z,1462.0010532407407,86,0,2,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.40,47832,300,1462.0011921296295,1462.0013773148148,1462.0000925925926,1904-01-01T00:00:02Z,1462.0007870370371,161,0,2,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.45,48132,135,1462.0007407407406,1462.0002314814815,1462.0000231481481,1904-01-01T00:00:10Z,1462.0004513888889,127,6,26,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.50,48267,111,1462.0007175925925,1462.0000810185186,1462.0001851851853,1904-01-01T00:00:00Z,1462.000300925926,65,3,14,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,19.55,48378,300,1462.0016435185184,1462.0000694444445,1462.0004513888889,1904-01-01T00:00:00Z,1462.0013078703703,294,10,25,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,20.00,48678,300,1462.000474537037,1462.0000231481481,1462.0009953703704,1904-01-01T00:00:00Z,1462.0019791666666,102,1,7,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,20.05,48978,300,1462.0014583333334,1462.0000462962962,1462.0007407407406,1904-01-01T00:00:02Z,1462.0012037037036,72,7,64,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,20.10,49278,300,1462.0017824074075,1462.0002777777777,1462.0000925925926,1904-01-01T00:00:05Z,1462.0012615740741,207,9,22,0,0,0,0,0
187,2015-12-22,15m; 18d,F,2017-04-09,20.15,49578,214,1462.0003819444444,1462.0006365740742,1462.0000115740741,1904-01-01T00:00:08Z,1462.0013541666667,54,4,10,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,12.55,49792,254,1462.0007060185185,1462.0004282407408,1462.0001041666667,1904-01-01T00:00:02Z,1462.0016782407408,72,3,5,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.00,50046,300,1462.0012731481481,1462.0005092592592,1462.0000115740741,1904-01-01T00:00:03Z,1462.0016435185184,270,1,2,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.05,50346,300,1462.0010185185185,1462.0005324074075,1462,1904-01-01T00:00:08Z,1462.0018287037037,200,0,1,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.10,50646,300,1462.0007060185185,1462.0006481481482,1462.0000347222222,1904-01-01T00:00:05Z,1462.002025462963,201,2,3,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.15,50946,300,1462.0013194444443,1462.0004976851851,1462,1904-01-01T00:00:08Z,1462.0015625000001,328,6,10,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.20,51246,300,1462.0006134259258,1462.0006018518518,1462,1904-01-01T00:00:01Z,1462.0022453703705,143,5,13,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.25,51546,300,1462.0007060185185,1462.0003703703703,1462.0001388888888,1904-01-01T00:00:01Z,1462.0022453703705,142,4,12,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.30,51846,300,1462.0003703703703,1462.0018402777778,1462.0001736111112,1904-01-01T00:00:08Z,1462.0009953703704,55,1,4,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.35,52146,300,1462.0004050925927,1462.0002546296296,1462,1904-01-01T00:00:00Z,1462.0028124999999,55,1,2,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.40,52446,300,1462.0009375,1462.0004166666668,1462.0000115740741,1904-01-01T00:00:09Z,1462.0020023148147,149,6,25,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.45,52746,300,1462.000462962963,1462.0004166666668,1462.0000231481481,1904-01-01T00:00:10Z,1462.0024537037036,95,1,4,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.50,53046,300,1462.0006365740742,1462.0002083333334,1462.0003472222222,1904-01-01T00:00:03Z,1462.0022453703705,127,5,6,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,13.55,53346,300,1462.000289351852,1462.0000694444445,1462.0025231481482,1904-01-01T00:00:00Z,1462.0005902777777,58,0,0,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,14.00,53646,300,1462.0001388888888,1462.0000578703705,1462.0025694444444,1904-01-01T00:00:01Z,1462.0006944444444,11,0,0,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,14.05,53946,300,1462.0008564814814,1462.0001388888888,1462.0018402777778,1904-01-01T00:00:00Z,1462.0006365740742,96,4,16,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,14.10,54246,300,1462.0006018518518,1462.0004861111111,1462.0006134259258,1904-01-01T00:00:05Z,1462.001712962963,72,3,4,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,14.15,54546,300,0:01:48,1462.0004861111111,1462.0005902777777,1904-01-01T00:00:06Z,1462.0010763888888,83,10,46,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,14.20,54846,121,1462.0008449074073,1462.0000810185186,1462.0000462962962,1904-01-01T00:00:00Z,1462.0004282407408,48,6,14,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.15,54967,154,0:00:27,1462.0000810185186,1462.0011574074074,1904-01-01T00:00:00Z,1462.0002314814815,42,2,12,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.20,55121,300,1462.0005208333334,1462.0000694444445,1462.0015856481482,1904-01-01T00:00:00Z,1462.0012962962962,79,1,16,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.25,55421,300,1462.0008101851852,1462.0000115740741,1462.0021527777778,1904-01-01T00:00:00Z,1462.0004976851851,172,4,10,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.30,55721,277,1462.000763888889,1462.0000231481481,1462.0015856481482,1904-01-01T00:00:00Z,1462.0008333333333,190,5,8,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.45,55998,90,1462.0004282407408,1462.0000578703705,1462,1904-01-01T00:00:04Z,1462.0005092592592,117,3,5,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.50,56088,300,1462.0012962962962,1462.0002662037036,1462.0000347222222,1904-01-01T00:00:05Z,1462.0018171296297,325,7,16,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,16.55,56388,299,1462.0009375,1462.0005671296296,1462.0000115740741,1904-01-01T00:00:02Z,1462.0019212962964,151,15,35,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,17.00,56687,300,1462.0000694444445,1462.0000231481481,1462.0030092592592,1904-01-01T00:00:05Z,0:00:27,10,0,1,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,17.05,56987,300,1462.0000231481481,1462.0000115740741,1462.0034027777779,1904-01-01T00:00:00Z,1462.0000347222222,0,0,3,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,17.10,57287,300,1462.0000925925926,1462.0000462962962,1462.0025810185184,1904-01-01T00:00:01Z,1462.0007407407406,0,0,4,0,0,0,0,0
187,2015-12-22,15m; 19d,F,2017-04-10,17.15,57587,13,1462,1462,1462.0001157407407,1904-01-01T00:00:00Z,1462.0000347222222,0,0,0,0,0,0,0,0
188,2015-09-23,18m; 14d,M,2017-04-06,13.00,0,9,1899-12-31 00:00:07,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:00:01,25,0,0,1,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,09.40,9,115,1899-12-31 00:00:24,1899-12-31 00:00:40,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:00:50,22,3,5,1,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,09.45,124,300,1899-12-31 00:00:18,1899-12-31 00:00:43,1899-12-31 00:00:00,1899-12-31T00:00:07Z,1899-12-31 00:03:52,21,1,6,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,09.50,424,300,1899-12-31 00:00:16,1899-12-31 00:00:26,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:04:17,0,0,6,0,0,0,1,0
188,2015-09-23,18m; 18d,M,2017-04-10,09.55,724,300,1899-12-31 00:00:05,1899-12-31 00:00:46,1899-12-31 00:00:00,1899-12-31T00:00:10Z,1899-12-31 00:03:59,0,0,1,0,0,0,1,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.00,1024,300,1899-12-31 00:01:16,1899-12-31 00:01:09,1899-12-31 00:00:00,1899-12-31T00:00:55Z,1899-12-31 00:01:40,176,19,46,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.05,1324,300,1899-12-31 00:02:51,1899-12-31 00:01:29,1899-12-31 00:00:00,1899-12-31T00:00:25Z,1899-12-31 00:00:15,175,15,47,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.10,1624,300,1899-12-31 00:03:27,1899-12-31 00:00:26,1899-12-31 00:00:00,1899-12-31T00:00:07Z,1899-12-31 00:01:00,191,13,39,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.15,1924,300,1899-12-31 00:02:34,1899-12-31 00:00:26,1899-12-31 00:00:00,1899-12-31T00:00:05Z,1899-12-31 00:01:55,252,16,31,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.20,2224,300,1899-12-31 00:00:53,1899-12-31 00:01:07,1899-12-31 00:00:02,1899-12-31T00:00:27Z,1899-12-31 00:02:31,23,0,4,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.25,2524,300,1899-12-31 00:00:42,1899-12-31 00:00:46,1899-12-31 00:00:04,1899-12-31T00:00:08Z,1899-12-31 00:03:20,55,2,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.30,2824,300,1899-12-31 00:00:22,1899-12-31 00:00:38,1899-12-31 00:00:01,1899-12-31T00:00:02Z,1899-12-31 00:03:57,0,0,9,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.35,3124,300,1899-12-31 00:00:53,1899-12-31 00:01:58,1899-12-31 00:00:01,1899-12-31T00:00:37Z,1899-12-31 00:01:31,35,4,18,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.40,3424,300,1899-12-31 00:00:53,1899-12-31 00:02:23,1899-12-31 00:00:00,1899-12-31T00:00:12Z,1899-12-31 00:01:32,57,4,14,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.45,3724,300,1899-12-31 00:00:42,1899-12-31 00:00:51,1899-12-31 00:00:01,1899-12-31T00:01:44Z,1899-12-31 00:01:42,11,0,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.50,4024,300,1899-12-31 00:02:01,1899-12-31 00:01:03,1899-12-31 00:00:00,1899-12-31T00:00:24Z,1899-12-31 00:01:32,26,2,20,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,10.55,4324,300,1899-12-31 00:01:19,1899-12-31 00:01:20,1899-12-31 00:00:00,1899-12-31T00:00:17Z,1899-12-31 00:02:04,84,5,15,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.00,4624,300,1899-12-31 00:00:32,1899-12-31 00:01:55,1899-12-31 00:00:01,1899-12-31T00:00:49Z,1899-12-31 00:01:43,26,1,12,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.05,4924,300,1899-12-31 00:00:44,1899-12-31 00:01:46,1899-12-31 00:00:00,1899-12-31T00:00:48Z,1899-12-31 00:01:42,28,2,20,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.10,5224,300,1899-12-31 00:01:16,1899-12-31 00:01:56,1899-12-31 00:00:00,1899-12-31T00:01:18Z,1899-12-31 00:00:30,53,1,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.15,5524,300,1899-12-31 00:01:10,1899-12-31 00:02:47,1899-12-31 00:00:00,1899-12-31T00:00:17Z,1899-12-31 00:00:46,27,1,9,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.20,5824,300,1899-12-31 00:00:45,1899-12-31 00:01:53,1899-12-31 00:00:00,1899-12-31T00:00:03Z,1899-12-31 00:02:19,46,2,14,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.25,6124,300,1899-12-31 00:00:33,1899-12-31 00:02:06,1899-12-31 00:00:00,1899-12-31T00:00:09Z,1899-12-31 00:02:12,103,2,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.30,6424,300,1899-12-31 00:01:26,1899-12-31 00:01:51,1899-12-31 00:00:00,1899-12-31T00:00:04Z,1899-12-31 00:01:39,227,2,4,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.35,6724,300,1899-12-31 00:01:23,1899-12-31 00:02:06,1899-12-31 00:00:00,1899-12-31T00:00:05Z,1899-12-31 00:01:26,276,3,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.40,7024,300,1899-12-31 00:02:37,1899-12-31 00:01:38,1899-12-31 00:00:00,1899-12-31T00:00:04Z,1899-12-31 00:00:41,404,19,46,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.45,7324,300,1899-12-31 00:02:21,1899-12-31 00:01:48,1899-12-31 00:00:02,1899-12-31T00:00:04Z,1899-12-31 00:00:45,299,18,48,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.50,7624,300,1899-12-31 00:02:25,1899-12-31 00:00:50,1899-12-31 00:00:00,1899-12-31T00:00:09Z,1899-12-31 00:01:36,378,12,38,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,11.55,7924,300,1899-12-31 00:01:05,1899-12-31 00:02:12,1899-12-31 00:00:01,1899-12-31T00:00:17Z,1899-12-31 00:01:25,54,3,22,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.00,8224,300,1899-12-31 00:01:32,1899-12-31 00:01:20,1899-12-31 00:00:00,1899-12-31T00:00:28Z,1899-12-31 00:01:40,38,3,22,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.05,8524,300,1899-12-31 00:00:46,1899-12-31 00:01:57,1899-12-31 00:00:01,1899-12-31T00:00:19Z,1899-12-31 00:01:57,13,0,20,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.10,8824,300,1899-12-31 00:00:55,1899-12-31 00:02:41,1899-12-31 00:00:00,1899-12-31T00:00:08Z,1899-12-31 00:01:16,49,2,19,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.15,9124,300,1899-12-31 00:00:39,1899-12-31 00:03:36,1899-12-31 00:00:08,1899-12-31T00:00:13Z,1899-12-31 00:00:24,62,6,14,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.20,9424,300,1899-12-31 00:00:41,1899-12-31 00:03:54,1899-12-31 00:00:00,1899-12-31T00:00:04Z,1899-12-31 00:00:21,44,2,19,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.25,9724,300,1899-12-31 00:00:56,1899-12-31 00:03:38,1899-12-31 00:00:03,1899-12-31T00:00:07Z,1899-12-31 00:00:16,83,2,11,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.30,10024,300,1899-12-31 00:01:04,1899-12-31 00:03:44,1899-12-31 00:00:00,1899-12-31T00:00:09Z,1899-12-31 00:00:03,71,1,12,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.35,10324,300,1899-12-31 00:01:14,1899-12-31 00:03:32,1899-12-31 00:00:02,1899-12-31T00:00:05Z,1899-12-31 00:00:07,106,6,21,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.40,10624,300,1899-12-31 00:01:52,1899-12-31 00:02:30,1899-12-31 00:00:07,1899-12-31T00:00:04Z,1899-12-31 00:00:27,375,7,12,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.45,10924,300,1899-12-31 00:00:45,1899-12-31 00:02:33,1899-12-31 00:00:02,1899-12-31T00:00:01Z,1899-12-31 00:01:39,114,3,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.50,11224,300,1899-12-31 00:01:26,1899-12-31 00:01:55,1899-12-31 00:00:17,1899-12-31T00:00:07Z,1899-12-31 00:01:15,180,5,9,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,12.55,11524,300,1899-12-31 00:01:06,1899-12-31 00:01:30,1899-12-31 00:00:00,1899-12-31T00:00:07Z,1899-12-31 00:02:17,86,3,11,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,13.00,11824,300,1899-12-31 00:02:15,1899-12-31 00:00:51,1899-12-31 00:00:01,1899-12-31T00:00:19Z,1899-12-31 00:01:34,297,13,23,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,13.05,12124,300,1899-12-31 00:02:57,1899-12-31 00:00:46,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:01:15,401,13,21,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,13.10,12424,300,1899-12-31 00:02:21,1899-12-31 00:01:05,1899-12-31 00:00:00,1899-12-31T00:00:12Z,1899-12-31 00:01:22,226,10,31,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,13.15,12724,190,1899-12-31 00:01:48,1899-12-31 00:00:37,1899-12-31 00:00:00,1899-12-31T00:00:06Z,1899-12-31 00:00:39,277,5,7,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.20,12914,119,1899-12-31 00:00:18,1899-12-31 00:00:46,1899-12-31 00:00:35,1899-12-31T00:00:01Z,1899-12-31 00:00:19,28,1,5,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.25,13033,300,1899-12-31 00:00:44,1899-12-31 00:01:33,1899-12-31 00:00:52,1899-12-31T00:00:05Z,1899-12-31 00:01:46,53,3,16,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.30,13333,300,1899-12-31 00:00:03,1899-12-31 00:00:07,1899-12-31 00:04:02,1899-12-31T00:00:00Z,1899-12-31 00:00:48,0,0,1,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.35,13633,300,1899-12-31 00:00:23,1899-12-31 00:00:40,1899-12-31 00:03:27,1899-12-31T00:00:02Z,1899-12-31 00:00:28,5,1,10,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.40,13933,300,1899-12-31 00:00:25,1899-12-31 00:01:21,1899-12-31 00:02:48,1899-12-31T00:00:02Z,1899-12-31 00:00:24,13,1,10,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.45,14233,300,1899-12-31 00:00:18,1899-12-31 00:01:00,1899-12-31 00:03:12,1899-12-31T00:00:01Z,1899-12-31 00:00:29,52,0,1,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.50,14533,300,1899-12-31 00:00:17,1899-12-31 00:01:50,1899-12-31 00:02:10,1899-12-31T00:00:03Z,1899-12-31 00:00:40,21,0,5,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,18.55,14833,300,1899-12-31 00:01:08,1899-12-31 00:02:02,1899-12-31 00:00:19,1899-12-31T00:00:17Z,1899-12-31 00:01:14,107,6,26,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.00,15133,300,1899-12-31 00:00:28,1899-12-31 00:03:13,1899-12-31 00:00:00,1899-12-31T00:00:11Z,1899-12-31 00:01:08,33,2,5,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.05,15433,300,1899-12-31 00:00:54,1899-12-31 00:03:07,1899-12-31 00:00:03,1899-12-31T00:00:08Z,1899-12-31 00:00:48,101,6,14,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.10,15733,300,1899-12-31 00:01:06,1899-12-31 00:02:18,1899-12-31 00:00:12,1899-12-31T00:00:14Z,1899-12-31 00:01:10,103,7,18,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.15,16033,300,1899-12-31 00:00:58,1899-12-31 00:02:04,1899-12-31 00:00:00,1899-12-31T00:00:03Z,1899-12-31 00:01:55,190,0,3,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.20,16333,300,1899-12-31 00:01:17,1899-12-31 00:02:50,1899-12-31 00:00:02,1899-12-31T00:00:18Z,1899-12-31 00:00:33,29,0,19,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.25,16633,300,1899-12-31 00:00:28,1899-12-31 00:02:15,1899-12-31 00:00:01,1899-12-31T00:00:33Z,1899-12-31 00:01:43,0,0,17,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.30,16933,300,1899-12-31 00:00:46,1899-12-31 00:01:12,1899-12-31 00:00:09,1899-12-31T00:00:18Z,1899-12-31 00:02:35,11,1,3,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.35,17233,300,1899-12-31 00:01:04,1899-12-31 00:02:08,1899-12-31 00:00:01,1899-12-31T00:00:50Z,1899-12-31 00:00:57,73,5,26,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.40,17533,300,1899-12-31 00:01:02,1899-12-31 00:03:03,1899-12-31 00:00:13,1899-12-31T00:00:32Z,1899-12-31 00:00:10,31,0,2,0,0,0,0,0
188,2015-09-23,18m; 18d,M,2017-04-10,19.45,17833,300,1899-12-31 00:02:06,1899-12-31 00:02:41,1899-12-31 00:00:03,1899-12-31T00:00:02Z,1899-12-31 00:00:08,21,0,14,0,0,0,0,0
