SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep,Comments
187,12/22/15,14m; 20d,FALSE,3/14/17,12:35:00,0,5,00:00:05,00:00:01,00:00:01,00:00:00,00:00:00,16,0,0,1,0,0,0,0,Experimenter explaining to parent how recorder works
187,12/22/15,15m; 18d,FALSE,4/9/17,17:55:00,42672,300,00:01:43,00:01:30,00:00:01,00:00:19,00:01:27,255,6,12,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:00:00,42972,300,00:01:22,00:02:10,00:00:00,00:00:12,00:01:16,319,2,2,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:05:00,43272,300,00:02:33,00:01:47,00:00:01,00:00:02,00:00:37,402,11,28,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:10:00,43572,15,00:00:12,00:00:03,00:00:00,00:00:00,00:00:00,5,0,0,0,0,0,0,0,"Child is crying, mom pauses LENA"
187,12/22/15,15m; 18d,FALSE,4/9/17,18:25:00,43587,45,00:00:08,00:00:12,00:00:00,00:00:00,00:00:25,31,0,0,0,0,0,0,0,Putting LENA back on. Changing diaper
187,12/22/15,15m; 18d,FALSE,4/9/17,18:30:00,43632,300,00:01:03,00:00:58,00:00:02,00:00:04,00:02:53,159,1,9,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:35:00,43932,300,00:01:27,00:01:17,00:00:03,00:00:16,00:01:57,280,8,12,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:40:00,44232,300,00:01:40,00:00:40,00:00:11,00:00:04,00:02:25,299,10,18,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:45:00,44532,300,00:01:26,00:00:48,00:00:02,00:00:06,00:02:38,183,7,17,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:50:00,44832,300,00:01:46,00:00:37,00:00:08,00:00:00,00:02:29,280,11,24,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,18:55:00,45132,300,00:01:41,00:00:31,00:00:11,00:00:30,00:02:07,198,13,23,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:00:00,45432,300,00:02:05,00:00:31,00:00:29,00:00:11,00:01:44,256,12,26,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:05:00,45732,300,00:00:36,00:00:06,00:04:02,00:00:00,00:00:16,25,2,20,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:10:00,46032,300,00:00:15,00:00:40,00:03:16,00:00:05,00:00:44,0,0,14,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:15:00,46332,300,00:00:25,00:00:54,00:01:41,00:00:08,00:01:52,81,4,8,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:20:00,46632,300,00:01:12,00:00:52,00:00:01,00:00:07,00:02:48,126,8,21,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:25:00,46932,300,00:01:07,00:00:28,00:00:23,00:00:00,00:03:02,52,2,6,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:30:00,47232,300,00:00:50,00:00:24,00:00:01,00:00:03,00:03:42,94,4,4,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:35:00,47532,300,00:00:55,00:01:31,00:00:02,00:01:01,00:01:31,86,0,2,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:40:00,47832,300,00:01:43,00:01:59,00:00:08,00:00:02,00:01:08,161,0,2,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:45:00,48132,135,00:01:04,00:00:20,00:00:02,00:00:10,00:00:39,127,6,26,0,0,0,0,0,Removing clothes to take a shower. Mom talks about pausing LENA
187,12/22/15,15m; 18d,FALSE,4/9/17,19:50:00,48267,111,00:01:02,00:00:07,00:00:16,00:00:00,00:00:26,65,3,14,0,0,0,0,0,AWC is very low. Mom is singing to child and talking to her after shower. LENA not on kid but picking up words
187,12/22/15,15m; 18d,FALSE,4/9/17,19:55:00,48378,300,00:02:22,00:00:06,00:00:39,00:00:00,00:01:53,294,10,25,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,20:00:00,48678,300,00:00:41,00:00:02,00:01:26,00:00:00,00:02:51,102,1,7,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,20:05:00,48978,300,00:02:06,00:00:04,00:01:04,00:00:02,00:01:44,72,7,64,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,20:10:00,49278,300,00:02:34,00:00:24,00:00:08,00:00:05,00:01:49,207,9,22,0,0,0,0,0,NA
187,12/22/15,15m; 18d,FALSE,4/9/17,20:15:00,49578,214,00:00:33,00:00:55,00:00:01,00:00:08,00:01:57,54,4,10,0,0,0,0,0,"Microwave in beginning, mom singing abc's to child. AWC seems low (~150). Telling girl goodnight and turnign LENA off"
187,12/22/15,15m; 19d,FALSE,4/10/17,12:55:00,49792,254,00:01:01,00:00:37,00:00:09,00:00:02,00:02:25,72,3,5,0,0,0,0,0,Child removed LENA from pocket but it was still picking everything up. Opened someone's room door. AWC seems low (~170)
187,12/22/15,15m; 19d,FALSE,4/10/17,13:00:00,50046,300,00:01:50,00:00:44,00:00:01,00:00:03,00:02:22,270,1,2,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:05:00,50346,300,00:01:28,00:00:46,00:00:00,00:00:08,00:02:38,200,0,1,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:10:00,50646,300,00:01:01,00:00:56,00:00:03,00:00:05,00:02:55,201,2,3,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:15:00,50946,300,00:01:54,00:00:43,00:00:00,00:00:08,00:02:15,328,6,10,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:20:00,51246,300,00:00:53,00:00:52,00:00:00,00:00:01,00:03:14,143,5,13,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:25:00,51546,300,00:01:01,00:00:32,00:00:12,00:00:01,00:03:14,142,4,12,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:30:00,51846,300,00:00:32,00:02:39,00:00:15,00:00:08,00:01:26,55,1,4,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:35:00,52146,300,00:00:35,00:00:22,00:00:00,00:00:00,00:04:03,55,1,2,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:40:00,52446,300,00:01:21,00:00:36,00:00:01,00:00:09,00:02:53,149,6,25,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:45:00,52746,300,00:00:40,00:00:36,00:00:02,00:00:10,00:03:32,95,1,4,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:50:00,53046,300,00:00:55,00:00:18,00:00:30,00:00:03,00:03:14,127,5,6,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,13:55:00,53346,300,00:00:25,00:00:06,00:03:38,00:00:00,00:00:51,58,0,0,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,14:00:00,53646,300,00:00:12,00:00:05,00:03:42,00:00:01,00:01:00,11,0,0,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,14:05:00,53946,300,00:01:14,00:00:12,00:02:39,00:00:00,00:00:55,96,4,16,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,14:10:00,54246,300,00:00:52,00:00:42,00:00:53,00:00:05,00:02:28,72,3,4,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,14:15:00,54546,300,00:01:48,00:00:42,00:00:51,00:00:06,00:01:33,83,10,46,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,14:20:00,54846,121,00:01:13,00:00:07,00:00:04,00:00:00,00:00:37,48,6,14,0,0,0,0,0,Mom singing lullaby song to child. Turns of LENA for nap. AWC low (~100)
187,12/22/15,15m; 19d,FALSE,4/10/17,16:15:00,54967,154,00:00:27,00:00:07,00:01:40,00:00:00,00:00:20,42,2,12,0,0,0,0,0,un elefante song from toy--> child is trying to sing along. Old McDonald plays next. AWC seems high (~10)
187,12/22/15,15m; 19d,FALSE,4/10/17,16:20:00,55121,300,00:00:45,00:00:06,00:02:17,00:00:00,00:01:52,79,1,16,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,16:25:00,55421,300,00:01:10,00:00:01,00:03:06,00:00:00,00:00:43,172,4,10,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,16:30:00,55721,277,00:01:06,00:00:02,00:02:17,00:00:00,00:01:12,190,5,8,0,0,0,0,0,Mom singing along to toy songs/radio/TV?? and telling child to clap
187,12/22/15,15m; 19d,FALSE,4/10/17,16:45:00,55998,90,00:00:37,00:00:05,00:00:00,00:00:04,00:00:44,117,3,5,0,0,0,0,0,Toy that sings/ radio/ TV is playing songs
187,12/22/15,15m; 19d,FALSE,4/10/17,16:50:00,56088,300,00:01:52,00:00:23,00:00:03,00:00:05,00:02:37,325,7,16,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,16:55:00,56388,299,00:01:21,00:00:49,00:00:01,00:00:02,00:02:46,151,15,35,0,0,0,0,0,NA
187,12/22/15,15m; 19d,FALSE,4/10/17,17:00:00,56687,300,00:00:06,00:00:02,00:04:20,00:00:05,00:00:27,10,0,1,0,0,0,0,0,In car.  AWC is low (~200). Radio and child songs playing
187,12/22/15,15m; 19d,FALSE,4/10/17,17:05:00,56987,300,00:00:02,00:00:01,00:04:54,00:00:00,00:00:03,0,0,3,0,0,0,0,0,In car. Radio and child songs sound far away. GPS is also on. Child awake
187,12/22/15,15m; 19d,FALSE,4/10/17,17:10:00,57287,300,00:00:08,00:00:04,00:03:43,00:00:01,00:01:04,0,0,4,0,0,0,0,0,In car. Child is awake and making a lot of vocalizations
187,12/22/15,15m; 19d,FALSE,4/10/17,17:15:00,57587,13,00:00:00,00:00:00,00:00:10,00:00:00,00:00:03,0,0,0,0,0,0,0,0,NA
188,9/23/15,18m; 14d,M,4/6/17,13:00:00,0,9,00:00:07,00:00:01,00:00:00,00:00:00,00:00:01,25,0,0,1,0,0,0,0,Experimenter explaining LENA to parent
188,9/23/15,18m; 18d,M,4/10/17,09:40:00,9,115,00:00:24,00:00:40,00:00:00,00:00:01,00:00:50,22,3,5,1,0,0,0,0,LENA not on child. Parent putting LENA in shirt and then shirt on child. Waking child up. Shirt wasn't put on child until later half
188,9/23/15,18m; 18d,M,4/10/17,09:45:00,124,300,00:00:18,00:00:43,00:00:00,00:00:07,00:03:52,21,1,6,0,0,0,0,0,Child is left alone while mom goes to the bathroom
188,9/23/15,18m; 18d,M,4/10/17,09:50:00,424,300,00:00:16,00:00:26,00:00:01,00:00:00,00:04:17,0,0,6,0,0,0,1,0,Child is awake but on his own. Another small child's vocalizations are heard in the background
188,9/23/15,18m; 18d,M,4/10/17,09:55:00,724,300,00:00:05,00:00:46,00:00:00,00:00:10,00:03:59,0,0,1,0,0,0,1,0,Child is vocalizing for a bit but then heavy breathing
188,9/23/15,18m; 18d,M,4/10/17,10:00:00,1024,300,00:01:16,00:01:09,00:00:00,00:00:55,00:01:40,176,19,46,0,0,0,0,0,Mom brushing teeth with child
188,9/23/15,18m; 18d,M,4/10/17,10:05:00,1324,300,00:02:51,00:01:29,00:00:00,00:00:25,00:00:15,175,15,47,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,10:10:00,1624,300,00:03:27,00:00:26,00:00:00,00:00:07,00:01:00,191,13,39,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,10:15:00,1924,300,00:02:34,00:00:26,00:00:00,00:00:05,00:01:55,252,16,31,0,0,0,0,0,Mom is asking child if he want to go eat banana or strawberry. Child cries occasionally
188,9/23/15,18m; 18d,M,4/10/17,10:20:00,2224,300,00:00:53,00:01:07,00:00:02,00:00:27,00:02:31,23,0,4,0,0,0,0,0,AWC low (~120) mom sounds far away-- making breakfast
188,9/23/15,18m; 18d,M,4/10/17,10:25:00,2524,300,00:00:42,00:00:46,00:00:04,00:00:08,00:03:20,55,2,7,0,0,0,0,0,Child playing with toy that talks to him. Ate banana peel.
188,9/23/15,18m; 18d,M,4/10/17,10:30:00,2824,300,00:00:22,00:00:38,00:00:01,00:00:02,00:03:57,0,0,9,0,0,0,0,0,Child playing on his own AWC low (~15)
188,9/23/15,18m; 18d,M,4/10/17,10:35:00,3124,300,00:00:53,00:01:58,00:00:01,00:00:37,00:01:31,35,4,18,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,10:40:00,3424,300,00:00:53,00:02:23,00:00:00,00:00:12,00:01:32,57,4,14,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,10:45:00,3724,300,00:00:42,00:00:51,00:00:01,00:01:44,00:01:42,11,0,7,0,0,0,0,0,"Mother is cooking, stops interacting with child after 1st half. Child screams occasionally"
188,9/23/15,18m; 18d,M,4/10/17,10:50:00,4024,300,00:02:01,00:01:03,00:00:00,00:00:24,00:01:32,26,2,20,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,10:55:00,4324,300,00:01:19,00:01:20,00:00:00,00:00:17,00:02:04,84,5,15,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:00:00,4624,300,00:00:32,00:01:55,00:00:01,00:00:49,00:01:43,26,1,12,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:05:00,4924,300,00:00:44,00:01:46,00:00:00,00:00:48,00:01:42,28,2,20,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:10:00,5224,300,00:01:16,00:01:56,00:00:00,00:01:18,00:00:30,53,1,7,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:15:00,5524,300,00:01:10,00:02:47,00:00:00,00:00:17,00:00:46,27,1,9,0,0,0,0,0,AWC low (~100) adults are barely heard in the background because child is very fussy and crying. There is another small child crying. Older brother is playing with ball
188,9/23/15,18m; 18d,M,4/10/17,11:20:00,5824,300,00:00:45,00:01:53,00:00:00,00:00:03,00:02:19,46,2,14,0,0,0,0,0,Adults are having conversation but it's too far to understand. Child is chewing
188,9/23/15,18m; 18d,M,4/10/17,11:25:00,6124,300,00:00:33,00:02:06,00:00:00,00:00:09,00:02:12,103,2,7,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:30:00,6424,300,00:01:26,00:01:51,00:00:00,00:00:04,00:01:39,227,2,4,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:35:00,6724,300,00:01:23,00:02:06,00:00:00,00:00:05,00:01:26,276,3,7,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,11:40:00,7024,300,00:02:37,00:01:38,00:00:00,00:00:04,00:00:41,404,19,46,0,0,0,0,0,Adult male asking child why he doesn't want to talk. Child is being super vocal. There's also a conversation going on between adults in the background
188,9/23/15,18m; 18d,M,4/10/17,11:45:00,7324,300,00:02:21,00:01:48,00:00:02,00:00:04,00:00:45,299,18,48,0,0,0,0,0,Adults speaking in English
188,9/23/15,18m; 18d,M,4/10/17,11:50:00,7624,300,00:02:25,00:00:50,00:00:00,00:00:09,00:01:36,378,12,38,0,0,0,0,0,Adults speaking English between themselves while randomly pointing out things to child about himself in spanish (ex. Mira tus zapatitos)
188,9/23/15,18m; 18d,M,4/10/17,11:55:00,7924,300,00:01:05,00:02:12,00:00:01,00:00:17,00:01:25,54,3,22,0,0,0,0,0,Child is interacting with mainly other children (~10-15 yrs old) a bouncing ball is heard throughout. Adult conversations going on in background
188,9/23/15,18m; 18d,M,4/10/17,12:00:00,8224,300,00:01:32,00:01:20,00:00:00,00:00:28,00:01:40,38,3,22,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:05:00,8524,300,00:00:46,00:01:57,00:00:01,00:00:19,00:01:57,13,0,20,0,0,0,0,0,"conversations in the background and the bouncing of a ball, but no interaction to the child"
188,9/23/15,18m; 18d,M,4/10/17,12:10:00,8824,300,00:00:55,00:02:41,00:00:00,00:00:08,00:01:16,49,2,19,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:15:00,9124,300,00:00:39,00:03:36,00:00:08,00:00:13,00:00:24,62,6,14,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:20:00,9424,300,00:00:41,00:03:54,00:00:00,00:00:04,00:00:21,44,2,19,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:25:00,9724,300,00:00:56,00:03:38,00:00:03,00:00:07,00:00:16,83,2,11,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:30:00,10024,300,00:01:04,00:03:44,00:00:00,00:00:09,00:00:03,71,1,12,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:35:00,10324,300,00:01:14,00:03:32,00:00:02,00:00:05,00:00:07,106,6,21,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:40:00,10624,300,00:01:52,00:02:30,00:00:07,00:00:04,00:00:27,375,7,12,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:45:00,10924,300,00:00:45,00:02:33,00:00:02,00:00:01,00:01:39,114,3,7,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:50:00,11224,300,00:01:26,00:01:55,00:00:17,00:00:07,00:01:15,180,5,9,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,12:55:00,11524,300,00:01:06,00:01:30,00:00:00,00:00:07,00:02:17,86,3,11,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,13:00:00,11824,300,00:02:15,00:00:51,00:00:01,00:00:19,00:01:34,297,13,23,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,13:05:00,12124,300,00:02:57,00:00:46,00:00:00,00:00:02,00:01:15,401,13,21,0,0,0,0,0,Adults talking to each other while mom is counting in English with child. Telling other children to get ready. Mom starts getting child ready to go to store
188,9/23/15,18m; 18d,M,4/10/17,13:10:00,12424,300,00:02:21,00:01:05,00:00:00,00:00:12,00:01:22,226,10,31,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,13:15:00,12724,190,00:01:48,00:00:37,00:00:00,00:00:06,00:00:39,277,5,7,0,0,0,0,0,Getting ready to leave (packing bag). Another child is crying in background. Mom removes LENA at the very end of recording (going out to a busy place)
188,9/23/15,18m; 18d,M,4/10/17,18:20:00,12914,119,00:00:18,00:00:46,00:00:35,00:00:01,00:00:19,28,1,5,0,0,0,0,0,LENA on child within first 10 seconds. AWC low (~100). Radio on in background (Spanish). Adults talking about who takes care of children
188,9/23/15,18m; 18d,M,4/10/17,18:25:00,13033,300,00:00:44,00:01:33,00:00:52,00:00:05,00:01:46,53,3,16,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,18:30:00,13333,300,00:00:03,00:00:07,00:04:02,00:00:00,00:00:48,0,0,1,0,0,0,0,0,"Child playing by himself. Radio on. Adults in background, but too far to understand conversations"
188,9/23/15,18m; 18d,M,4/10/17,18:35:00,13633,300,00:00:23,00:00:40,00:03:27,00:00:02,00:00:28,5,1,10,0,0,0,0,0,Child playing by himself. Radio playing and talk in the background
188,9/23/15,18m; 18d,M,4/10/17,18:40:00,13933,300,00:00:25,00:01:21,00:02:48,00:00:02,00:00:24,13,1,10,0,0,0,0,0,Child playing by himself. Radio playing and talk in the background
188,9/23/15,18m; 18d,M,4/10/17,18:45:00,14233,300,00:00:18,00:01:00,00:03:12,00:00:01,00:00:29,52,0,1,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,18:50:00,14533,300,00:00:17,00:01:50,00:02:10,00:00:03,00:00:40,21,0,5,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,18:55:00,14833,300,00:01:08,00:02:02,00:00:19,00:00:17,00:01:14,107,6,26,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:00:00,15133,300,00:00:28,00:03:13,00:00:00,00:00:11,00:01:08,33,2,5,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:05:00,15433,300,00:00:54,00:03:07,00:00:03,00:00:08,00:00:48,101,6,14,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:10:00,15733,300,00:01:06,00:02:18,00:00:12,00:00:14,00:01:10,103,7,18,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:15:00,16033,300,00:00:58,00:02:04,00:00:00,00:00:03,00:01:55,190,0,3,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:20:00,16333,300,00:01:17,00:02:50,00:00:02,00:00:18,00:00:33,29,0,19,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:25:00,16633,300,00:00:28,00:02:15,00:00:01,00:00:33,00:01:43,0,0,17,0,0,0,0,0,"Child is awake, not much going on though. Adults are in very far background"
188,9/23/15,18m; 18d,M,4/10/17,19:30:00,16933,300,00:00:46,00:01:12,00:00:09,00:00:18,00:02:35,11,1,3,0,0,0,0,0,"Child is awake playing with toy, parents talk in the background"
188,9/23/15,18m; 18d,M,4/10/17,19:35:00,17233,300,00:01:04,00:02:08,00:00:01,00:00:50,00:00:57,73,5,26,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:40:00,17533,300,00:01:02,00:03:03,00:00:13,00:00:32,00:00:10,31,0,2,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:45:00,17833,300,00:02:06,00:02:41,00:00:03,00:00:02,00:00:08,21,0,14,0,0,0,0,0,"Child cries, mother only interacts in the last minute"
188,9/23/15,18m; 18d,M,4/10/17,19:50:00,18133,300,00:00:41,00:03:45,00:00:05,00:00:10,00:00:19,40,1,4,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,19:55:00,18433,300,00:01:42,00:01:59,00:00:15,00:00:12,00:00:52,144,6,15,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:00:00,18733,300,00:00:43,00:00:50,00:02:29,00:00:05,00:00:53,64,1,3,0,0,0,0,0,Mom tell child she wanted him to watch this episode of Sesame street. Background conversation between other child and mom about bags
188,9/23/15,18m; 18d,M,4/10/17,20:05:00,19033,300,00:00:22,00:00:14,00:03:48,00:00:01,00:00:35,14,0,6,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:10:00,19333,300,00:00:05,00:00:06,00:04:37,00:00:01,00:00:11,10,1,3,0,0,0,0,0,"TV is on (English, children's cartoons [Sesame Street])"
188,9/23/15,18m; 18d,M,4/10/17,20:15:00,19633,300,00:00:11,00:00:04,00:04:28,00:00:00,00:00:17,6,0,2,0,0,0,0,0,"TV is on (English, children's cartoons [Sesame Street])"
188,9/23/15,18m; 18d,M,4/10/17,20:20:00,19933,300,00:00:43,00:00:14,00:03:22,00:00:05,00:00:36,19,0,1,0,0,0,0,0,Sesame Street still on. AWC low (~50).
188,9/23/15,18m; 18d,M,4/10/17,20:25:00,20233,300,00:01:25,00:00:14,00:01:45,00:00:08,00:01:28,68,3,17,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:30:00,20533,300,00:02:26,00:00:37,00:00:00,00:00:07,00:01:50,110,3,12,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:35:00,20833,300,00:01:24,00:02:09,00:00:00,00:00:53,00:00:34,82,2,12,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:40:00,21133,300,00:01:19,00:02:19,00:00:02,00:00:02,00:01:18,203,2,4,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:45:00,21433,300,00:01:11,00:02:33,00:00:00,00:00:02,00:01:14,222,1,1,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:50:00,21733,300,00:01:41,00:02:14,00:00:03,00:00:03,00:00:59,236,3,11,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,20:55:00,22033,300,00:01:51,00:02:00,00:00:04,00:00:03,00:01:02,162,10,23,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:00:00,22333,300,00:02:22,00:01:40,00:00:04,00:00:11,00:00:43,309,7,21,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:05:00,22633,300,00:01:06,00:03:36,00:00:00,00:00:01,00:00:17,58,2,10,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:10:00,22933,300,00:00:48,00:03:57,00:00:01,00:00:08,00:00:06,51,2,12,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:15:00,23233,300,00:02:31,00:01:25,00:00:05,00:00:07,00:00:52,523,8,14,0,0,0,0,0,Adult male and child reading book
188,9/23/15,18m; 18d,M,4/10/17,21:20:00,23533,300,00:02:19,00:00:45,00:00:00,00:00:03,00:01:53,376,20,39,0,0,0,0,0,ADM asking child different sounds that animals make
188,9/23/15,18m; 18d,M,4/10/17,21:25:00,23833,300,00:02:34,00:00:48,00:00:00,00:00:11,00:01:27,443,7,14,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:30:00,24133,300,00:02:20,00:01:15,00:00:00,00:00:02,00:01:23,345,12,31,0,0,0,0,0,"LENA on child, ADM kind of playing with this child and another little one"
188,9/23/15,18m; 18d,M,4/10/17,21:35:00,24433,300,00:01:06,00:01:13,00:00:00,00:00:08,00:02:33,36,0,4,0,0,0,0,0,LENA on child. Seems like child is just palying by himself
188,9/23/15,18m; 18d,M,4/10/17,21:40:00,24733,300,00:00:57,00:00:33,00:00:00,00:00:02,00:03:28,125,5,9,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:45:00,25033,300,00:00:28,00:02:37,00:00:13,00:00:02,00:01:40,31,0,3,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,21:50:00,25333,300,00:00:23,00:02:23,00:00:02,00:00:02,00:02:10,29,0,6,0,0,0,0,0,"TV is on, English sports"
188,9/23/15,18m; 18d,M,4/10/17,21:55:00,25633,300,00:00:36,00:03:31,00:00:02,00:00:12,00:00:39,27,0,2,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,22:00:00,25933,300,00:00:41,00:02:33,00:00:00,00:00:31,00:01:15,50,0,1,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,22:05:00,26233,300,00:00:25,00:02:12,00:00:00,00:00:00,00:02:23,51,0,1,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,22:10:00,26533,300,00:00:11,00:02:03,00:00:00,00:00:31,00:02:15,23,0,0,0,0,0,0,0,NA
188,9/23/15,18m; 18d,M,4/10/17,22:15:00,26833,300,00:01:50,00:01:50,00:00:00,00:00:02,00:01:18,388,7,11,0,0,0,0,0,Child is awake. Parents talking about him being sleepy and what mom did the previous days
